1.73186, 4.1e-05,0.476676
1.73186, 0.001254,0.508175
1.73186, 0.002257,0.539674
1.73186, 0.003432,0.539677
1.73186, 0.004416,0.539677
1.73186, 0.005559,0.539677
1.73188, 0.006703,0.53963
1.73188, 0.007837,0.53963
1.73188, 0.008923,0.539651
1.7319, 0.010064,0.539604
1.7319, 0.011135,0.539604
1.7319, 0.01226,0.539604
1.73195, 0.013445,0.53951
1.73197, 0.014339,0.539464
1.73199, 0.01549,0.539417
1.73201, 0.016683,0.539371
1.73206, 0.017794,0.539277
1.7321, 0.018916,0.539184
1.7321, 0.020029,0.539184
1.73212, 0.021181,0.539137
1.73219, 0.022379,0.538997
1.73223, 0.023508,0.538904
1.73228, 0.024693,0.538811
1.73237, 0.025804,0.538624
1.73241, 0.026993,0.538531
1.73248, 0.028128,0.538404
1.73254, 0.029316,0.538264
1.73254, 0.030339,0.538264
1.73265, 0.031422,0.53803
1.73272, 0.032573,0.53789
1.73281, 0.033672,0.537704
1.7329, 0.034823,0.537517
1.7329, 0.035903,0.537517
1.7331, 0.03729,0.537097
1.7331, 0.038261,0.537097
1.73319, 0.039348,0.536911
1.73332, 0.040485,0.536644
1.73347, 0.041575,0.536317
1.73358, 0.042747,0.536084
1.73369, 0.043928,0.535851
1.73381, 0.045113,0.535617
1.73392, 0.046282,0.535397
1.73411, 0.047425,0.534977
1.73411, 0.048772,0.534977
1.73425, 0.049868,0.534697
1.7344, 0.051054,0.534391
1.73454, 0.052189,0.534124
1.73476, 0.053533,0.533657
1.73489, 0.054798,0.533378
1.73504, 0.055898,0.533051
1.73522, 0.057094,0.532678
1.73546, 0.05843,0.532165
1.73564, 0.059567,0.531804
1.73582, 0.060688,0.531431
1.73582, 0.061799,0.531431
1.73602, 0.06293,0.531011
1.73633, 0.064059,0.530378
1.73653, 0.065285,0.529958
1.73673, 0.066453,0.529552
1.73692, 0.06761,0.529132
1.73723, 0.068794,0.528478
1.73743, 0.069946,0.528058
1.73768, 0.071129,0.527545
1.7379, 0.072297,0.527112
1.7379, 0.073412,0.527112
1.73812, 0.074604,0.526645
1.73843, 0.075772,0.525992
1.73865, 0.076958,0.525526
1.73887, 0.078118,0.525059
1.73909, 0.079278,0.524592
1.73945, 0.080432,0.523846
1.73971, 0.081669,0.523286
1.73993, 0.082858,0.522819
1.74029, 0.08404,0.522073
1.74029, 0.085119,0.522073
1.74051, 0.086315,0.521606
1.74075, 0.087466,0.521106
1.741, 0.088667,0.520593
1.74135, 0.08978,0.519846
1.74159, 0.090999,0.519333
1.74184, 0.092289,0.51882
1.74219, 0.093443,0.518073
1.74219, 0.094484,0.518073
1.74243, 0.095615,0.51756
1.7427, 0.09676,0.517
1.74296, 0.097964,0.51644
1.74336, 0.09916,0.5156
1.74363, 0.100339,0.51504
1.74387, 0.101529,0.514527
1.74416, 0.10275,0.51392
1.74458, 0.103903,0.513033
1.74458, 0.10502,0.513033
1.74487, 0.106117,0.512427
1.74518, 0.107201,0.511773
1.74558, 0.108332,0.510934
1.74586, 0.109489,0.510327
1.74615, 0.110604,0.50972
1.74648, 0.11171,0.50902
1.74681, 0.113032,0.50832
1.74728, 0.114115,0.50734
1.74761, 0.115305,0.50664
1.74761, 0.11638,0.50664
1.74792, 0.117743,0.505987
1.74827, 0.118883,0.50524
1.74878, 0.120146,0.504167
1.74909, 0.121338,0.503514
1.74942, 0.122511,0.502814
1.74976, 0.123703,0.502114
1.75031, 0.124943,0.500947
1.75064, 0.126108,0.500247
1.75064, 0.127154,0.500247
1.751, 0.128349,0.499501
1.75135, 0.129512,0.498754
1.75188, 0.13071,0.497634
1.75223, 0.131878,0.496887
1.75259, 0.132987,0.496141
1.7531, 0.134105,0.495067
1.75347, 0.135271,0.494274
1.75385, 0.136562,0.493481
1.75418, 0.137702,0.492781
1.75418, 0.13878,0.492781
1.75451, 0.139929,0.492081
1.75507, 0.141085,0.490914
1.75546, 0.142232,0.490074
1.75584, 0.143352,0.489281
1.75622, 0.144548,0.488508
1.75681, 0.145655,0.487247
1.75721, 0.14685,0.486408
1.75761, 0.148082,0.485567
1.75761, 0.149192,0.485567
1.75819, 0.150335,0.484354
1.75861, 0.151541,0.483467
1.75903, 0.152723,0.482581
1.75945, 0.153879,0.481694
1.76009, 0.155054,0.480341
1.76051, 0.156187,0.479454
1.76095, 0.157314,0.478521
1.76135, 0.158594,0.477681
1.76177, 0.159745,0.476794
1.76241, 0.160877,0.475441
1.76288, 0.161952,0.47446
1.76288, 0.163015,0.47446
1.76327, 0.164145,0.47362
1.76372, 0.165387,0.472687
1.76416, 0.166592,0.471754
1.76462, 0.167768,0.470774
1.76529, 0.168903,0.469374
1.76597, 0.170058,0.467927
1.76597, 0.171211,0.467927
1.76644, 0.172322,0.466947
1.7669, 0.17357,0.465967
1.76734, 0.17475,0.465033
1.76781, 0.17589,0.464053
1.76827, 0.17703,0.463073
1.76894, 0.178207,0.461673
1.76942, 0.17936,0.460647
1.76993, 0.180575,0.459573
1.77042, 0.181729,0.458546
1.77091, 0.182888,0.45752
1.77168, 0.184031,0.455887
1.77212, 0.185159,0.454953
1.77212, 0.186266,0.454953
1.77261, 0.187399,0.453927
1.77312, 0.188556,0.452853
1.77363, 0.189713,0.45178
1.77434, 0.190832,0.450287
1.77484, 0.191967,0.449213
1.7754, 0.193199,0.448047
1.77591, 0.194334,0.446973
1.77648, 0.195486,0.44576
1.77732, 0.196664,0.443987
1.77781, 0.197904,0.44296
1.77781, 0.19895,0.44296
1.77834, 0.200123,0.44184
1.77887, 0.201252,0.44072
1.77958, 0.202394,0.439227
1.78009, 0.20357,0.438154
1.78064, 0.204793,0.436987
1.78117, 0.206,0.435867
1.78204, 0.20716,0.434047
1.78263, 0.208338,0.432787
1.78263, 0.209446,0.432787
1.78316, 0.210556,0.431667
1.78374, 0.211679,0.430454
1.78456, 0.212861,0.428727
1.78511, 0.214005,0.427561
1.78571, 0.215173,0.426301
1.78628, 0.21631,0.425088
1.7871, 0.217501,0.423361
1.7877, 0.218642,0.422102
1.78825, 0.219776,0.420935
1.78825, 0.220862,0.420935
1.78881, 0.222013,0.419769
1.78967, 0.223107,0.417949
1.79024, 0.224291,0.416736
1.79084, 0.225386,0.415476
1.79142, 0.226567,0.414263
1.79199, 0.227771,0.41305
1.7929, 0.228913,0.411137
1.79347, 0.230055,0.409924
1.79407, 0.231245,0.408664
1.79469, 0.232423,0.407358
1.79469, 0.2335,0.407358
1.79527, 0.234708,0.406145
1.79624, 0.235775,0.404093
1.7969, 0.236933,0.402693
1.7975, 0.238072,0.401433
1.79812, 0.239177,0.400127
1.79894, 0.240292,0.398401
1.79954, 0.241423,0.397142
1.8002, 0.242557,0.395742
1.8002, 0.243579,0.395742
1.80084, 0.244715,0.394389
1.80181, 0.245953,0.392337
1.80274, 0.247111,0.390378
1.80341, 0.248214,0.388978
1.804, 0.249426,0.387719
1.80467, 0.250604,0.38632
1.80467, 0.251698,0.38632
1.80533, 0.252807,0.38492
1.80631, 0.254119,0.382868
1.80701, 0.255158,0.381376
1.80768, 0.256365,0.379977
1.80832, 0.257517,0.378624
1.80923, 0.258781,0.376712
1.80984, 0.259934,0.375406
1.81053, 0.261106,0.37396
1.81115, 0.262283,0.372654
1.81181, 0.26341,0.371255
1.81283, 0.264585,0.36911
1.81283, 0.265658,0.36911
1.81352, 0.266828,0.367664
1.81418, 0.267944,0.366266
1.81487, 0.269214,0.36482
1.81591, 0.270369,0.362628
1.81657, 0.271573,0.36125
1.81726, 0.272889,0.359805
1.81794, 0.27406,0.358359
1.81896, 0.275263,0.356214
1.81967, 0.276387,0.354723
1.82035, 0.277631,0.353277
1.82035, 0.278712,0.353277
1.82106, 0.279836,0.351785
1.8221, 0.281034,0.349594
1.82283, 0.282441,0.348056
1.82352, 0.283638,0.346611
1.82423, 0.284784,0.345119
1.82496, 0.28599,0.343581
1.82602, 0.287201,0.341344
1.82602, 0.288343,0.341344
1.82602, 0.289507,0.341344
1.82746, 0.290665,0.338314
1.82819, 0.291735,0.336776
1.82925, 0.292944,0.334539
1.83, 0.294133,0.332954
1.83069, 0.295279,0.33151
1.83181, 0.296409,0.329133
1.83252, 0.297579,0.327642
1.83325, 0.298736,0.326104
1.83325, 0.299952,0.326104
1.83325, 0.301019,0.326104
1.83471, 0.302232,0.323029
1.83584, 0.303394,0.320653
1.83659, 0.304606,0.319068
1.83734, 0.305851,0.317484
1.83843, 0.307028,0.315202
1.8392, 0.30817,0.313571
1.83993, 0.309337,0.312034
1.83993, 0.31042,0.312034
1.83993, 0.31154,0.312034
1.84184, 0.312638,0.308028
1.84261, 0.313782,0.306398
1.84332, 0.314909,0.304907
1.84407, 0.316026,0.303323
1.84522, 0.317173,0.300902
1.84602, 0.318297,0.299225
1.84675, 0.319457,0.297688
1.84675, 0.320584,0.297688
1.84794, 0.321708,0.295174
1.84874, 0.322835,0.293498
1.84951, 0.323984,0.291868
1.85027, 0.325212,0.290285
1.85144, 0.326388,0.287817
1.85221, 0.327602,0.286188
1.85301, 0.328754,0.284512
1.85418, 0.329994,0.282045
1.85418, 0.331051,0.282045
1.855, 0.332184,0.280323
1.85577, 0.33331,0.278693
1.85659, 0.334494,0.276971
1.85772, 0.335651,0.274598
1.85854, 0.336862,0.272876
1.85934, 0.338025,0.271201
1.8602, 0.339318,0.269386
1.86133, 0.340452,0.267013
1.86133, 0.341505,0.267013
1.86215, 0.342643,0.265291
1.86294, 0.34382,0.263636
1.86381, 0.345002,0.261822
1.86509, 0.346111,0.259124
1.86595, 0.347306,0.25731
1.86677, 0.34853,0.255589
1.86752, 0.349683,0.254007
1.86872, 0.350807,0.251496
1.86872, 0.351974,0.251496
1.86954, 0.35311,0.249775
1.8704, 0.354216,0.247962
1.87168, 0.355345,0.245265
1.87257, 0.35652,0.243405
1.87334, 0.357694,0.241777
1.87423, 0.358909,0.239917
1.87546, 0.360078,0.237314
1.87633, 0.36119,0.235501
1.87633, 0.362237,0.235501
1.87715, 0.363376,0.233781
1.87801, 0.364459,0.231969
1.87885, 0.365633,0.230202
1.88011, 0.366768,0.227553
1.88095, 0.36796,0.225788
1.88181, 0.369131,0.223975
1.88268, 0.370396,0.222184
1.88394, 0.37153,0.219535
1.88489, 0.372679,0.217538
1.88489, 0.373746,0.217538
1.88577, 0.374881,0.21568
1.88664, 0.375996,0.213868
1.88777, 0.377116,0.211499
1.88865, 0.378419,0.209641
1.88954, 0.379607,0.207784
1.89044, 0.380826,0.20588
