1.78794, 0.501652, -0.029614, 0.10448
1.78885, 0.565805, -0.0307335, 0.105609
1.78976, 0.43745, -0.0318437, 0.106723
1.79062, 0.501714, -0.0328652, 0.107856
1.79199, 0.500645, -0.0345668, 0.109009
1.7929, 0.436677, -0.035678, 0.110245
1.79381, 0.50082, -0.0367892, 0.111372
1.79473, 0.436633, -0.0379497, 0.112522
1.79564, 0.372597, -0.0390274, 0.113724
1.79712, 0.241332, -0.0408857, 0.114913
1.79712, 0.242149, -0.0408857, 0.116152
1.79803, 0.308586, -0.0419966, 0.117205
1.79885, 0.438006, -0.0429927, 0.118413
1.80027, 0.438136, -0.0447441, 0.120263
1.80122, 0.310222, -0.0459341, 0.121675
1.80261, 0.24386, -0.0476555, 0.123074
1.80354, 0.502306, -0.0488154, 0.124395
1.80354, 0.504947, -0.0488154, 0.125797
1.80447, 0.37674, -0.0499694, 0.12703
1.80447, 0.379084, -0.0499694, 0.128276
1.8069, 0.311307, -0.0530016, 0.12943
1.80781, 0.177861, -0.0541337, 0.130715
1.80878, 0.440022, -0.0553499, 0.132022
1.80965, 0.504512, -0.0564235, 0.133292
1.811, 0.375381, -0.0581288, 0.134571
1.81195, 0.375352, -0.0593171, 0.135763
1.81285, 0.3754, -0.0604491, 0.136941
1.81285, 0.377609, -0.0604491, 0.138122
1.81378, 0.377438, -0.0616079, 0.139212
1.8152, 0.376316, -0.0633987, 0.140414
1.81617, 0.31194, -0.064637, 0.141538
1.81708, 0.376126, -0.065767, 0.142708
1.81808, 0.311907, -0.0670193, 0.143946
1.819, 0.376156, -0.0681993, 0.14518
1.82042, 0.439257, -0.0700105, 0.14642
1.82137, 0.245264, -0.0711978, 0.147599
1.82137, 0.246163, -0.0711978, 0.148786
1.82232, 0.377034, -0.0723933, 0.149895
1.82372, 0.311693, -0.0741754, 0.151044
1.82467, 0.439789, -0.0753907, 0.152143
1.82562, 0.245871, -0.0765989, 0.153347
1.82659, 0.375438, -0.0778072, 0.154509
1.82801, 0.310165, -0.0796063, 0.155726
1.82896, 0.30999, -0.0808121, 0.156854
1.82993, 0.374065, -0.0820579, 0.15806
1.82993, 0.376362, -0.0820579, 0.159303
1.83086, 0.312083, -0.0832234, 0.160435
1.8323, 0.310854, -0.0850823, 0.161622
1.83325, 0.310705, -0.08629, 0.162768
1.83423, 0.244895, -0.087546, 0.163925
1.8352, 0.374629, -0.0887537, 0.165154
1.83664, 0.373339, -0.0906145, 0.166311
1.83761, 0.243306, -0.0918498, 0.167486
1.83856, 0.373116, -0.0930567, 0.16868
1.83856, 0.375309, -0.0930567, 0.169874
1.83951, 0.245469, -0.0942842, 0.171059
1.84051, 0.310841, -0.0955198, 0.17223
1.84197, 0.24395, -0.0974083, 0.173465
1.8429, 0.309519, -0.0985865, 0.17461
1.84387, 0.373539, -0.099814, 0.175799
1.84487, 0.30918, -0.101079, 0.176985
1.84633, 0.174127, -0.102945, 0.178266
1.8473, 0.436165, -0.104187, 0.179423
1.84832, 0.173682, -0.105463, 0.180631
1.84832, 0.170263, -0.105463, 0.181772
1.84929, 0.232549, -0.106701, 0.182859
1.85075, 0.229467, -0.108565, 0.183968
1.8517, 0.295864, -0.109791, 0.185151
1.8527, 0.297871, -0.111041, 0.186277
1.85367, 0.231784, -0.112262, 0.18741
1.85469, 0.229895, -0.11354, 0.18863
1.85613, 0.226934, -0.115373, 0.189852
1.85706, 0.293325, -0.116552, 0.191075
1.85799, 0.431773, -0.117703, 0.192264
1.85799, 0.43622, -0.117703, 0.193436
1.85951, 0.240258, -0.119649, 0.194478
1.86046, 0.238372, -0.120844, 0.195652
1.86142, 0.369972, -0.122053, 0.196792
1.86237, 0.305601, -0.123261, 0.197928
1.86336, 0.239362, -0.124496, 0.19908
1.86438, 0.100991, -0.125786, 0.200267
1.86597, 0.0216665, -0.12782, 0.201633
1.86692, 0.143931, -0.129024, 0.202795
1.86785, 0.206016, -0.130186, 0.203933
1.86785, 0.206285, -0.130186, 0.205075
1.86927, 0.202958, -0.131991, 0.206141
1.87027, 0.200789, -0.133252, 0.207305
1.87131, -0.00601836, -0.13459, 0.208426
1.87226, 0.252547, -0.135793, 0.209618
1.87369, 0.253197, -0.137627, 0.210789
1.87469, 0.118634, -0.138899, 0.211979
1.87569, 0.180675, -0.140161, 0.213254
1.87664, 0.110365, -0.141376, 0.214447
1.87812, 0.102796, -0.143263, 0.215605
1.87812, 0.0988871, -0.143263, 0.216767
1.87812, 0.0950653, -0.143252, 0.217908
1.88009, 0.0863572, -0.145782, 0.219029
1.88106, 0.216309, -0.147025, 0.220166
1.88201, 0.21795, -0.148241, 0.221288
1.88352, 0.150134, -0.15019, 0.222463
1.88451, 0.147797, -0.151462, 0.223706
1.88555, -0.0592404, -0.152804, 0.224868
1.88657, -0.0736661, -0.154104, 0.226086
1.8879, 0.387962, -0.155803, 0.227231
1.8879, 0.403825, -0.155803, 0.228413
1.88896, 0.07625, -0.157174, 0.229501
1.89, 0.00145034, -0.158522, 0.230644
1.89093, 0.0591356, -0.15972, 0.231752
1.89241, 0.187602, -0.161632, 0.232898
1.89338, 0.188948, -0.162887, 0.234048
1.89438, -0.0142123, -0.16417, 0.235195
1.89544, 0.111423, -0.165559, 0.236462
1.89692, 0.107476, -0.167469, 0.237632
1.89692, 0.107188, -0.167469, 0.238806
1.89785, 0.240852, -0.168667, 0.239921
1.89878, 0.31436, -0.169864, 0.241056
1.89973, 0.187315, -0.171121, 0.24217
1.90122, 0.119321, -0.173032, 0.24341
1.90219, 0.184614, -0.174285, 0.244536
1.90314, 0.117681, -0.175522, 0.245684
1.90411, 0.114931, -0.176797, 0.246884
1.90509, 0.0441068, -0.178062, 0.248129
1.90655, 0.0361007, -0.179955, 0.249319
1.90655, 0.0318145, -0.179955, 0.250574
1.90748, 0.229289, -0.18115, 0.251585
1.90845, 0.09812, -0.182403, 0.252736
1.90996, 0.161961, -0.184351, 0.253839
1.91091, 0.095008, -0.185595, 0.255058
1.91188, 0.0920057, -0.18686, 0.2562
1.91283, 0.225461, -0.188082, 0.257418
1.91381, 0.162234, -0.189348, 0.258552
1.91529, 0.0938748, -0.191252, 0.259772
1.91622, 0.227187, -0.192447, 0.260949
1.91719, 0.0958448, -0.193698, 0.262165
1.91719, 0.0950538, -0.193698, 0.263266
1.91814, 0.228264, -0.194932, 0.264369
1.91909, 0.0972209, -0.196175, 0.265675
1.92051, 0.229226, -0.197994, 0.266775
1.92146, 0.166107, -0.199216, 0.268014
1.92241, 0.235001, -0.200437, 0.269101
1.92385, 0.170489, -0.202295, 0.27027
1.9248, 0.171282, -0.203517, 0.271442
1.92575, 0.240251, -0.204738, 0.272642
1.92668, 0.245089, -0.20593, 0.273835
1.92668, 0.252299, -0.20593, 0.275048
1.92765, 0.188745, -0.207179, 0.276101
1.92909, 0.120203, -0.209023, 0.277264
1.93002, 0.253321, -0.210215, 0.27844
1.931, 0.189692, -0.211463, 0.279527
1.9319, 0.394976, -0.212626, 0.280719
1.93288, 0.203066, -0.213874, 0.281848
1.93434, 0.270628, -0.215745, 0.283036
1.93522, 0.207337, -0.216879, 0.284272
1.93619, 0.344139, -0.218126, 0.285439
1.9371, 0.148316, -0.219288, 0.286591
1.9371, 0.147248, -0.219288, 0.287743
1.93854, 0.210644, -0.221129, 0.288803
1.93942, 0.347657, -0.222262, 0.289973
1.94038, 0.287916, -0.22348, 0.291078
1.94131, 0.292546, -0.22467, 0.292284
1.94272, 0.227751, -0.226482, 0.293466
1.94369, 0.228274, -0.227727, 0.294719
1.94458, 0.297042, -0.228859, 0.295913
1.94593, 0.436784, -0.230598, 0.297124
1.94593, 0.451596, -0.230598, 0.298365
1.9469, 0.327437, -0.231842, 0.299407
1.94785, 0.263696, -0.233059, 0.300572
1.94883, 0.263938, -0.234303, 0.301681
1.94969, 0.400738, -0.235406, 0.302804
1.95106, 0.339871, -0.237159, 0.303977
1.95204, 0.471865, -0.238402, 0.30521
1.95303, 0.211378, -0.239674, 0.306367
1.95407, 0.207455, -0.241002, 0.307561
1.95551, 0.405296, -0.242838, 0.308695
1.95551, 0.407214, -0.242838, 0.30984
1.95637, 0.471095, -0.243939, 0.310899
1.95732, 0.406656, -0.245153, 0.312084
1.95821, 0.342195, -0.246282, 0.313162
1.95971, 0.208665, -0.248201, 0.31433
1.96066, 0.272883, -0.249415, 0.315494
1.96157, 0.273074, -0.250558, 0.316682
1.96303, 0.271806, -0.25242, 0.317842
1.96396, 0.271847, -0.253604, 0.319039
1.96396, 0.27407, -0.253604, 0.320151
1.96489, 0.274009, -0.254788, 0.321235
1.96582, 0.403696, -0.255972, 0.322432
1.96728, 0.205848, -0.257832, 0.323548
1.96823, 0.401807, -0.259044, 0.324751
1.96914, 0.273141, -0.260199, 0.325843
1.97009, 0.336964, -0.261396, 0.327007
1.97102, 0.336652, -0.262579, 0.328154
1.97246, 0.271057, -0.264409, 0.329355
1.97246, 0.273047, -0.264409, 0.33056
1.97345, 0.13629, -0.265676, 0.331617
1.97445, 0.127948, -0.266929, 0.332752
1.97538, 0.324156, -0.26811, 0.333881
1.97673, 0.591026, -0.269826, 0.335013
1.9777, 0.334022, -0.271063, 0.336198
1.97872, 0.201283, -0.272357, 0.337425
1.97962, 0.12913, -0.273473, 0.338742
1.98102, 0.324105, -0.275246, 0.33993
1.98197, 0.395848, -0.276454, 0.34116
1.98294, 0.198927, -0.27769, 0.342386
1.98294, 0.196692, -0.27769, 0.34348
1.98394, 0.260276, -0.278941, 0.344622
1.98538, 0.394755, -0.280765, 0.345718
1.98624, 0.52356, -0.28186, 0.346808
1.98712, 0.45919, -0.282983, 0.34797
1.98808, 0.330426, -0.284189, 0.349086
1.98949, 0.328987, -0.285985, 0.350271
1.9904, 0.328757, -0.28712, 0.351456
1.99137, 0.328378, -0.288355, 0.352648
1.9923, 0.328039, -0.289532, 0.353801
1.9923, 0.329809, -0.289532, 0.354893
1.99372, 0.328172, -0.291325, 0.355961
1.99467, 0.26325, -0.29253, 0.357131
1.9956, 0.391521, -0.293706, 0.358224
1.99655, 0.262396, -0.29491, 0.3594
1.99748, 0.454851, -0.296086, 0.360479
1.99892, 0.19206, -0.297905, 0.361608
1.99989, 0.388528, -0.299136, 0.362694
2.0008, 0.259374, -0.300283, 0.3639
2.00177, 0.387948, -0.301514, 0.365112
2.00268, 0.258745, -0.30266, 0.366313
2.00268, 0.260059, -0.30266, 0.367469
2.00411, 0.257832, -0.304477, 0.368612
2.00502, 0.387703, -0.305623, 0.369777
2.00597, 0.258092, -0.306824, 0.370817
2.00692, 0.322608, -0.308025, 0.372019
2.00832, 0.385375, -0.309784, 0.373221
2.00927, 0.255947, -0.310985, 0.374457
2.0102, 0.320569, -0.312157, 0.375617
2.01113, 0.320241, -0.313329, 0.376797
2.01113, 0.322025, -0.313329, 0.377917
2.01257, 0.255305, -0.315142, 0.378996
2.0135, 0.384039, -0.316313, 0.380107
2.01445, 0.254333, -0.317512, 0.381234
2.01538, 0.383231, -0.318683, 0.382414
2.01679, 0.252408, -0.320466, 0.383606
2.01777, 0.381298, -0.321692, 0.384779
2.01869, 0.183412, -0.322862, 0.385955
2.02009, 0.244967, -0.324616, 0.387142
2.02009, 0.245627, -0.324616, 0.388231
2.02104, 0.444844, -0.325812, 0.389316
2.02199, 0.250713, -0.327009, 0.390417
2.02299, 0.315358, -0.328261, 0.391512
2.02389, 0.315089, -0.329401, 0.392711
2.02533, 0.179857, -0.331208, 0.393839
2.02631, 0.31029, -0.332443, 0.394963
2.02721, 0.312521, -0.333583, 0.396098
2.02819, 0.246539, -0.334806, 0.397286
2.02819, 0.247045, -0.334806, 0.398413
2.0296, 0.376311, -0.336583, 0.399487
2.03055, 0.177908, -0.337777, 0.400586
2.0315, 0.308293, -0.33897, 0.401722
2.0329, 0.373695, -0.340718, 0.402828
2.03385, 0.309077, -0.341911, 0.403984
2.03476, 0.43703, -0.343048, 0.405133
2.03575, 0.24266, -0.344296, 0.406464
2.03717, 0.239223, -0.346069, 0.407515
2.03717, 0.239441, -0.346069, 0.40868
2.03808, 0.305461, -0.347206, 0.409748
2.03903, 0.371742, -0.348397, 0.410938
2.03993, 0.30712, -0.349532, 0.412031
2.04139, 0.17142, -0.351359, 0.413227
2.04243, 0.0286416, -0.352639, 0.414378
2.04343, 0.150623, -0.353885, 0.415585
2.04436, 0.212523, -0.355047, 0.416768
2.04524, 0.482909, -0.356153, 0.417946
2.04664, 0.359136, -0.357894, 0.419165
2.04664, 0.367131, -0.357894, 0.420397
2.04765, 0.303247, -0.359178, 0.421416
2.04863, 0.100393, -0.360392, 0.42262
2.04956, 0.294335, -0.361553, 0.423709
2.05097, 0.362769, -0.36332, 0.424855
2.05195, 0.163812, -0.364534, 0.42611
2.05288, 0.293611, -0.365693, 0.427309
2.05381, 0.226894, -0.366851, 0.428489
2.05476, 0.292363, -0.368037, 0.42965
2.05615, 0.292554, -0.369774, 0.430829
2.05708, 0.225723, -0.370931, 0.432035
2.05803, 0.359272, -0.372115, 0.433252
2.05803, 0.362511, -0.372115, 0.434347
2.05898, 0.231281, -0.3733, 0.435408
2.0604, 0.295364, -0.375062, 0.436511
2.06137, 0.295447, -0.376272, 0.437664
2.06241, 0.091836, -0.377566, 0.438819
2.06332, 0.14913, -0.378693, 0.439972
2.06462, 0.27754, -0.380315, 0.441141
2.06558, 0.5492, -0.381497, 0.442361
2.06655, 0.225269, -0.382706, 0.443549
2.06754, 0.221982, -0.383943, 0.444698
2.06754, 0.221146, -0.383943, 0.445833
2.06894, 0.353118, -0.385672, 0.446931
2.0698, 0.289896, -0.386743, 0.448048
2.07077, 0.290421, -0.38795, 0.449144
2.07173, 0.22304, -0.38913, 0.450333
2.07319, 0.150334, -0.39094, 0.451505
2.07411, 0.211222, -0.392091, 0.452715
2.07496, 0.276324, -0.393132, 0.453947
2.07584, 0.543944, -0.394229, 0.455105
2.07584, 0.545647, -0.394229, 0.456245
2.07723, 0.35147, -0.395954, 0.457327
2.07819, 0.286741, -0.397131, 0.458462
2.07909, 0.350358, -0.398253, 0.459546
2.08004, 0.285682, -0.39943, 0.460719
2.08144, 0.28433, -0.401153, 0.462039
2.0823, 0.348146, -0.402219, 0.463189
2.08325, 0.283447, -0.403394, 0.46435
2.08416, 0.411353, -0.404515, 0.465527
2.08509, 0.282601, -0.405662, 0.466727
2.08509, 0.284251, -0.405662, 0.467842
2.08648, 0.410854, -0.407382, 0.468924
2.08739, 0.214657, -0.408501, 0.470057
2.08832, 0.4098, -0.409647, 0.471169
2.0892, 0.28117, -0.410738, 0.472386
2.0906, 0.279505, -0.412456, 0.473507
2.09153, 0.34342, -0.413601, 0.474844
2.09246, 0.278732, -0.414745, 0.475988
2.09338, 0.40661, -0.415889, 0.477194
2.09473, 0.276767, -0.41755, 0.478344
2.09566, 0.340436, -0.418694, 0.479518
2.09566, 0.342261, -0.418694, 0.480766
2.09655, 0.341723, -0.419782, 0.481838
2.09752, 0.341034, -0.420979, 0.482952
2.09889, 0.40361, -0.422665, 0.484103
2.09978, 0.339028, -0.423752, 0.485258
2.10073, 0.338438, -0.42492, 0.486407
2.10164, 0.273818, -0.426034, 0.487574
2.10259, 0.337629, -0.427202, 0.488892
2.10389, 0.400494, -0.428803, 0.49014
2.10389, 0.402161, -0.428803, 0.491291
2.10482, 0.337331, -0.429943, 0.492354
2.10624, 0.271483, -0.431679, 0.493515
2.10712, 0.335112, -0.432763, 0.494605
2.10808, 0.334518, -0.433928, 0.495761
2.10892, 0.398318, -0.434958, 0.496899
2.10984, 0.397884, -0.436096, 0.498132
2.11124, 0.33214, -0.437801, 0.499335
2.11212, 0.267278, -0.438884, 0.500421
2.11212, 0.268853, -0.438884, 0.501559
2.11303, 0.396783, -0.439993, 0.502641
2.11398, 0.267704, -0.441144, 0.503783
2.11538, 0.265765, -0.442845, 0.504912
2.11626, 0.393967, -0.443928, 0.506041
2.11719, 0.329237, -0.445062, 0.507189
2.11808, 0.392919, -0.446142, 0.50833
2.11947, 0.262492, -0.447843, 0.509484
2.12042, 0.390563, -0.449003, 0.510591
2.12133, 0.39014, -0.450109, 0.511811
2.12133, 0.391796, -0.450109, 0.512977
2.12221, 0.391255, -0.451167, 0.514079
2.12308, 0.519174, -0.45222, 0.515245
2.12442, 0.26033, -0.453863, 0.516352
2.12535, 0.324558, -0.454994, 0.517563
2.12622, 0.324146, -0.456044, 0.518724
2.12759, 0.322556, -0.457713, 0.519909
2.1285, 0.45038, -0.458816, 0.521088
2.12942, 0.120247, -0.459945, 0.522242
2.13038, 0.179043, -0.461101, 0.523453
2.13038, 0.175927, -0.461101, 0.524585
2.13184, 0.101016, -0.462875, 0.525674
2.13277, 0.296039, -0.464003, 0.526852
2.13361, 0.503134, -0.465023, 0.527988
2.13451, 0.447381, -0.466123, 0.529148
2.13591, 0.317389, -0.467814, 0.530322
2.13681, 0.183591, -0.468913, 0.53156
2.13774, 0.314199, -0.470039, 0.532723
2.13865, 0.380106, -0.471137, 0.533967
2.13865, 0.381736, -0.471137, 0.535139
2.14, 0.315908, -0.472771, 0.536248
2.14088, 0.315354, -0.473842, 0.537365
2.14181, 0.314895, -0.474966, 0.538628
2.14316, 0.313244, -0.476598, 0.539753
2.14405, 0.31283, -0.477668, 0.540975
2.14498, 0.376422, -0.47879, 0.542164
2.14582, 0.376161, -0.479806, 0.543424
2.14721, 0.374388, -0.481488, 0.544542
2.14808, 0.374072, -0.48253, 0.545803
2.14808, 0.375614, -0.48253, 0.546924
2.14898, 0.310784, -0.483624, 0.548006
2.15038, 0.10709, -0.485305, 0.549186
2.15131, 0.233098, -0.486424, 0.55028
2.15223, 0.367067, -0.487532, 0.551403
2.15301, 0.628265, -0.488463, 0.552576
2.15392, 0.435337, -0.489556, 0.553825
2.15529, 0.239314, -0.491207, 0.554932
2.15617, 0.23707, -0.492271, 0.556165
2.15617, 0.236983, -0.492271, 0.557363
2.15704, 0.434169, -0.493309, 0.558414
2.15838, 0.43261, -0.494931, 0.559629
2.15931, 0.303543, -0.496047, 0.560706
2.16018, 0.367286, -0.497083, 0.561913
2.16115, 0.168206, -0.498251, 0.563141
2.16246, 0.36503, -0.499817, 0.564286
2.16327, 0.364812, -0.500799, 0.565531
2.16411, 0.6211, -0.501807, 0.566755
2.16411, 0.62261, -0.501807, 0.567876
2.16544, 0.42842, -0.503397, 0.568949
2.16635, 0.363654, -0.504484, 0.570103
2.16721, 0.363078, -0.505517, 0.571202
2.16812, 0.362578, -0.506602, 0.572438
2.16896, 0.426245, -0.507608, 0.573563
2.17031, 0.360521, -0.509222, 0.574792
2.17117, 0.424161, -0.510253, 0.575939
2.17208, 0.359394, -0.511337, 0.5771
2.17208, 0.361019, -0.511337, 0.578319
2.17338, 0.4235, -0.512896, 0.57939
2.17423, 0.423074, -0.5139, 0.580573
2.17515, 0.358164, -0.515008, 0.581671
2.176, 0.357827, -0.516011, 0.582924
2.17732, 0.356173, -0.517594, 0.584058
2.17819, 0.419871, -0.518622, 0.58526
2.17909, 0.41923, -0.519702, 0.586407
2.17998, 0.354427, -0.520756, 0.587513
2.18131, 0.416991, -0.522336, 0.588697
2.18131, 0.418473, -0.522336, 0.589822
2.18219, 0.353667, -0.523389, 0.59093
2.18308, 0.417218, -0.524441, 0.592068
2.18396, 0.352411, -0.525493, 0.593178
2.18527, 0.414964, -0.527044, 0.59432
2.18615, 0.350216, -0.528095, 0.595477
2.18704, 0.349678, -0.529145, 0.596675
2.18792, 0.413263, -0.530195, 0.597846
2.18927, 0.411651, -0.531795, 0.59907
2.18927, 0.41314, -0.531795, 0.600213
2.19013, 0.348398, -0.532818, 0.601342
2.19104, 0.411819, -0.533893, 0.602433
2.19234, 0.41045, -0.535439, 0.603769
2.19323, 0.345743, -0.536486, 0.60497
2.19411, 0.409391, -0.537534, 0.6062
2.19544, 0.279381, -0.539104, 0.607333
2.19544, 0.280839, -0.539104, 0.608461
2.19635, 0.408395, -0.540176, 0.609542
2.19719, 0.407864, -0.541169, 0.610681
2.19805, 0.471634, -0.542188, 0.611973
2.1994, 0.405661, -0.543782, 0.613058
2.20024, 0.276889, -0.544773, 0.614262
2.20113, 0.468801, -0.545817, 0.615462
2.20246, 0.27472, -0.547382, 0.616675
2.20338, 0.402274, -0.548477, 0.617805
2.20425, 0.273484, -0.549493, 0.619042
2.20425, 0.27489, -0.549493, 0.620144
2.20515, 0.466542, -0.550561, 0.621189
2.20644, 0.400807, -0.552071, 0.622348
2.20734, 0.335913, -0.553138, 0.623467
2.20825, 0.335329, -0.554204, 0.624706
2.20914, 0.270487, -0.555244, 0.625827
2.21042, 0.461428, -0.556751, 0.627023
2.21124, 0.332626, -0.557712, 0.62818
2.21212, 0.524577, -0.55875, 0.629429
2.21212, 0.526011, -0.55875, 0.630566
2.21303, 0.332744, -0.559814, 0.631651
2.21438, 0.266571, -0.561396, 0.632761
2.21522, 0.522835, -0.562381, 0.633895
2.21613, 0.329562, -0.563443, 0.63498
2.21697, 0.521484, -0.564428, 0.636131
2.21792, 0.263647, -0.565541, 0.637276
2.21931, 0.261323, -0.567171, 0.638456
2.22024, 0.123814, -0.568257, 0.639667
2.22113, 0.250968, -0.569291, 0.640874
2.22113, 0.251877, -0.569291, 0.641989
2.22195, 0.387082, -0.570247, 0.643101
2.22323, 0.452509, -0.571745, 0.644206
2.22414, 0.451765, -0.572803, 0.645345
2.22504, 0.189663, -0.57386, 0.646464
2.22593, 0.320605, -0.574892, 0.647673
2.22719, 0.320678, -0.576361, 0.648974
2.22808, 0.448378, -0.577391, 0.650178
2.22896, 0.319407, -0.578421, 0.651356
2.22896, 0.320758, -0.578421, 0.652453
2.23027, 0.319006, -0.57994, 0.653553
2.23111, 0.446694, -0.580917, 0.654667
2.23199, 0.381849, -0.581945, 0.655824
2.23283, 0.381289, -0.582922, 0.656999
2.23414, 0.379646, -0.584437, 0.658193
2.235, 0.443144, -0.585438, 0.659332
2.23588, 0.37825, -0.586465, 0.660454
2.23673, 0.377684, -0.587439, 0.661631
2.23803, 0.376189, -0.588952, 0.662953
2.23803, 0.377666, -0.588952, 0.664169
2.23898, 0.246954, -0.590053, 0.665171
2.23987, 0.176731, -0.591078, 0.666337
2.24075, 0.439285, -0.592102, 0.667413
2.24195, 0.630341, -0.593483, 0.668587
2.24285, 0.437089, -0.594531, 0.669733
2.24376, 0.242205, -0.595579, 0.670874
2.24462, 0.307411, -0.596575, 0.672098
2.24591, 0.434142, -0.598056, 0.673316
2.24591, 0.435614, -0.598056, 0.674542
2.24673, 0.435182, -0.599, 0.675806
2.24763, 0.370081, -0.600046, 0.676821
2.2485, 0.3052, -0.60104, 0.677934
2.24989, 0.237109, -0.602645, 0.679027
2.25073, 0.430979, -0.603613, 0.680259
2.25157, 0.430287, -0.604567, 0.681357
2.25234, 0.622293, -0.605459, 0.682509
2.25361, 0.364101, -0.606908, 0.683725
2.25445, 0.491709, -0.607874, 0.684811
2.25533, 0.298484, -0.60889, 0.685957
2.25533, 0.299844, -0.60889, 0.687107
2.25617, 0.491604, -0.609855, 0.688192
2.25748, 0.489784, -0.611352, 0.689281
2.25836, 0.296557, -0.612367, 0.690431
2.2592, 0.488453, -0.61333, 0.691636
2.26009, 0.359364, -0.614344, 0.692772
2.26133, 0.421981, -0.615762, 0.693969
2.26219, 0.357152, -0.616749, 0.695149
2.26303, 0.420733, -0.61771, 0.696364
2.26392, 0.419924, -0.618722, 0.697473
2.26476, 0.355158, -0.619682, 0.698667
2.26476, 0.356469, -0.619682, 0.699792
2.26604, 0.418854, -0.621147, 0.70089
