2.91075, 5.1e-05,2.42967
2.91075, 0.001089,2.42967
2.91075, 0.002262,2.42967
2.91075, 0.003405,2.42967
2.91075, 0.004599,2.42967
2.91075, 0.005744,2.42967
2.91082, 0.006982,2.39648
2.91088, 0.008248,2.3633
2.911, 0.00939,2.29693
2.91113, 0.01063,2.29693
2.91137, 0.011814,2.19737
2.91137, 0.012828,2.19737
2.91164, 0.013999,2.09781
2.91206, 0.015242,2.03144
2.91239, 0.016449,1.99825
2.91279, 0.017653,1.86551
2.91323, 0.019037,1.76595
2.91398, 0.020259,1.69958
2.91398, 0.021368,1.69958
2.91398, 0.022463,1.69958
2.91504, 0.02366,1.63321
2.91595, 0.024856,1.53365
2.91659, 0.026055,1.46728
2.91763, 0.027314,1.43409
2.91834, 0.028445,1.36772
2.91834, 0.029571,1.36772
2.91911, 0.03071,1.36772
2.91993, 0.031826,1.23498
2.92126, 0.032933,1.10224
2.92217, 0.034072,1.10224
2.92305, 0.035257,1.10224
2.92398, 0.036467,1.03586
2.92544, 0.037646,1.00268
2.92644, 0.038786,0.969492
2.92644, 0.039957,0.969492
2.92743, 0.041192,0.936306
2.92852, 0.042277,0.90312
2.93011, 0.043666,0.836748
2.93122, 0.044804,0.836748
2.93232, 0.045978,0.73719
2.9335, 0.047178,0.73719
2.93524, 0.048351,0.704004
2.93642, 0.049495,0.670819
2.93761, 0.050671,0.670819
2.93947, 0.051819,0.604447
2.93947, 0.052835,0.604447
2.94073, 0.054026,0.571261
2.94197, 0.055189,0.571261
2.94323, 0.056399,0.538075
2.9452, 0.057601,0.504889
2.9465, 0.058813,0.504889
2.94781, 0.060087,0.471703
2.94916, 0.061264,0.471703
2.94916, 0.062352,0.471703
2.95117, 0.063472,0.438517
2.9525, 0.06466,0.471703
2.95394, 0.065834,0.372145
2.95531, 0.067064,0.33896
2.95734, 0.068263,0.438517
2.95874, 0.069411,0.372146
2.96018, 0.070592,0.305774
2.96018, 0.071603,0.305774
2.96157, 0.072808,0.305774
2.96369, 0.073985,0.33896
2.96518, 0.075133,0.272588
2.96734, 0.076293,0.272588
2.96883, 0.077494,0.272588
2.97022, 0.078664,0.272588
2.97168, 0.079917,0.33896
2.9733, 0.081132,0.100818
2.97546, 0.082329,0.23834
2.9769, 0.083495,0.272588
2.9769, 0.084576,0.272588
2.97841, 0.085752,0.272588
2.97993, 0.086978,0.206216
2.98223, 0.088131,0.1725
2.98369, 0.089366,0.239402
2.9852, 0.090574,0.239402
2.9867, 0.091786,0.136659
2.98898, 0.092979,0.205155
2.99049, 0.094137,0.206217
2.99049, 0.095212,0.206217
2.99199, 0.096334,0.1725
2.99345, 0.097525,0.171969
2.99577, 0.098607,0.171438
2.9973, 0.099801,0.135066
2.99883, 0.100969,0.131881
3.00102, 0.102104,0.272058
3.00263, 0.103223,0.136129
3.00416, 0.104493,0.0971021
3.00566, 0.105649,0.162943
3.00566, 0.106711,0.162412
3.00785, 0.107935,0.233562
3.00949, 0.109014,0.0591377
3.01181, 0.110174,0.122324
3.01327, 0.111377,0.119138
3.01478, 0.112757,0.151793
3.01478, 0.113786,0.151262
3.01631, 0.114994,0.150731
3.01861, 0.116255,0.1502
3.02011, 0.117429,0.18551
3.02166, 0.118641,0.151793
3.02316, 0.119882,0.115422
3.02544, 0.121012,0.148077
3.02692, 0.122344,0.147546
3.02843, 0.123602,0.182856
3.03073, 0.124794,0.113298
3.03073, 0.125866,0.110112
3.03223, 0.127099,0.178608
3.03374, 0.128285,0.144891
3.03527, 0.129514,0.10852
3.03754, 0.13066,0.212856
3.03907, 0.131835,0.110113
3.04051, 0.132986,0.178609
3.04208, 0.134253,0.216573
3.04434, 0.135417,0.185511
3.04434, 0.136477,0.187635
3.04582, 0.137663,0.261441
3.04737, 0.13878,0.089671
3.04889, 0.140083,0.191352
3.0504, 0.141349,0.121795
3.05268, 0.142497,0.15445
3.05423, 0.143704,0.118079
3.05573, 0.144963,0.186574
3.05726, 0.146147,0.152857
3.05945, 0.147367,0.224008
3.05945, 0.148434,0.228787
3.05945, 0.149582,0.233566
3.06259, 0.150744,0.0233003
3.06403, 0.151983,0.155513
3.06628, 0.153179,0.190823
3.06781, 0.154408,0.157106
3.0694, 0.155614,0.049053
3.07091, 0.156854,0.14808
3.07312, 0.157971,0.21923
3.07462, 0.159089,0.188168
3.07462, 0.160204,0.190292
3.07617, 0.161454,0.120735
3.07768, 0.162638,0.15339
3.07998, 0.163802,0.152859
3.08146, 0.164986,0.188169
3.08294, 0.166149,0.190293
3.08449, 0.167325,0.156576
3.08681, 0.168505,0.120205
3.08821, 0.169622,0.15286
3.08821, 0.170677,0.152329
3.08971, 0.171841,0.295161
3.09124, 0.172965,0.161886
3.0935, 0.174141,0.161356
3.09496, 0.175291,0.268347
3.09644, 0.176427,0.272594
3.09801, 0.177775,0.100824
3.10029, 0.178903,0.130824
3.10173, 0.180069,0.19932
3.10321, 0.181239,0.201444
3.10321, 0.182573,0.167727
3.10469, 0.183788,0.238878
3.10695, 0.184907,0.206223
3.10843, 0.186074,0.239409
3.10998, 0.187251,0.172506
3.11144, 0.188495,0.206223
3.11367, 0.189675,0.206223
3.1152, 0.190866,0.172507
3.11666, 0.192003,0.239409
3.11821, 0.193143,0.206224
3.11821, 0.194243,0.206224
3.12044, 0.195458,0.206224
3.12197, 0.196567,0.172507
3.1235, 0.197782,0.206224
3.125, 0.199003,0.206224
3.1265, 0.200177,0.206224
3.12876, 0.201383,0.206224
3.13024, 0.202597,0.206225
3.13177, 0.203772,0.172508
3.13177, 0.204869,0.171977
3.134, 0.205993,0.239411
3.13553, 0.207193,0.206225
3.13704, 0.208361,0.136668
3.13854, 0.209496,0.169323
3.14077, 0.210797,0.204633
3.14228, 0.211993,0.135075
3.14381, 0.213262,0.203571
3.14606, 0.21446,0.169854
3.14606, 0.215505,0.169323
3.1475, 0.216697,0.272598
3.14903, 0.217916,0.206226
3.15064, 0.219133,0.0649874
3.15212, 0.220325,0.0923327
3.15438, 0.221484,0.194014
3.15586, 0.22266,0.196138
3.15748, 0.223803,0.0548996
3.15748, 0.224918,0.0464041
3.1598, 0.226171,0.10959
3.16124, 0.227308,0.142245
3.16279, 0.228452,0.249236
3.16509, 0.229613,0.149148
3.16657, 0.230811,0.220299
3.16807, 0.23196,0.117555
3.1696, 0.23319,0.15021
3.17108, 0.23444,0.221361
3.17336, 0.235605,0.154459
3.17491, 0.236729,0.153928
3.17491, 0.237804,0.189237
3.17642, 0.23891,0.0838394
3.17783, 0.240061,0.293043
3.17942, 0.241201,0.19561
3.1817, 0.242415,0.197734
3.18314, 0.243546,0.235565
3.18462, 0.244831,0.301216
3.18617, 0.246061,0.0908771
3.18847, 0.24722,0.112685
3.18996, 0.248352,0.139248
3.18996, 0.24947,0.137072
3.19148, 0.250645,0.16579
3.19296, 0.251754,0.1611
3.19449, 0.252974,0.155911
3.19675, 0.254097,0.147989
3.19819, 0.255253,0.142179
3.19969, 0.256528,0.135808
3.20117, 0.257738,0.093307
3.20341, 0.258911,0.11704
3.20484, 0.260058,0.145472
3.20637, 0.261219,0.140086
3.20637, 0.262276,0.139279
3.20785, 0.263398,0.0619892
3.21007, 0.264643,0.0841901
3.21157, 0.265796,0.074968
3.21303, 0.26696,0.101369
3.21449, 0.26812,0.0583928
3.21668, 0.269326,0.0458867
3.21816, 0.27043,0.10683
3.21816, 0.271513,0.105848
3.22038, 0.272673,-0.00982315
3.22184, 0.273854,0.119332
3.2233, 0.275067,0.0437113
3.22478, 0.276196,-0.00180015
3.22704, 0.277414,0.0188504
3.2285, 0.278518,0.0441946
3.22998, 0.279725,9.02018e-05
3.23142, 0.280962,-0.0110408
3.23292, 0.282163,-0.0227319
3.23292, 0.283301,-0.02991
3.23504, 0.284427,-0.00812847
3.23648, 0.285553,0.0538609
3.23799, 0.286748,-0.022763
3.23951, 0.287978,-0.14097
3.24159, 0.289232,0.0532663
3.24303, 0.290351,0.0141265
3.24445, 0.291585,-0.0279416
3.24597, 0.292742,-0.180885
3.24597, 0.293804,-0.196505
3.2481, 0.295006,-0.111485
3.24947, 0.296199,-0.0524134
3.25088, 0.297274,-0.0243452
3.25234, 0.2985,-0.101628
3.25445, 0.299735,-0.114967
3.25588, 0.300901,-0.0549796
3.25726, 0.302155,-0.0973345
3.25865, 0.303323,-0.035223
3.26071, 0.304559,-0.0778087
3.2621, 0.305737,-0.0855521
3.2621, 0.306883,-0.0891142
3.2621, 0.308144,-0.0926763
3.26484, 0.309264,-0.140967
3.26677, 0.31044,-0.0107159
3.26816, 0.311636,-0.155312
3.26951, 0.312755,-0.0598345
3.27084, 0.314055,-0.0641663
3.27277, 0.315355,0.000929314
3.27414, 0.316538,0.036824
3.27414, 0.317539,0.0436477
3.27546, 0.318709,-0.0971921
3.27677, 0.319844,-0.105535
3.27869, 0.321109,-0.00867695
3.27998, 0.322256,0.0260815
3.28128, 0.323445,-0.00856633
3.28257, 0.324627,-0.0102699
3.28447, 0.325731,0.0215523
3.28447, 0.326894,0.0258964
3.28573, 0.32802,0.0261548
3.28765, 0.329134,0.0239602
3.28889, 0.330362,0.0593664
3.29015, 0.331512,0.025377
3.29139, 0.332762,0.0960239
3.29325, 0.333987,0.0979948
3.29449, 0.335216,0.065686
3.29575, 0.336405,0.102035
3.29575, 0.337494,0.10898
3.29695, 0.338616,0.076215
3.29876, 0.339732,0.110182
3.29998, 0.340856,0.112464
3.30119, 0.342099,0.114453
3.30303, 0.343368,0.114143
